name,metacritic,Predicted Metacritic Score,absolute_error,relative_error
Planetary Annihilation,62.0,75.5059412196501,13.505941219650097,-13.505941219650097
Sonic Advance,85.0,77.90117966782852,7.098820332171485,7.098820332171485
Predator: Hunting Grounds,59.0,75.0850643581593,16.0850643581593,-16.0850643581593
Battlefleet Gothic: Armada 2,77.0,71.42516128483084,5.5748387151691645,5.5748387151691645
Marc Ecko's Getting Up: Contents Under Pressure,69.0,71.87553481892604,2.8755348189260417,-2.8755348189260417
X-Men Arcade,67.0,75.71205459858983,8.71205459858983,-8.71205459858983
Kingdoms and Castles,72.0,71.88742738488591,0.11257261511408956,0.11257261511408956
Battlefield: Bad Company 2 - Vietnam,86.0,75.84630619991417,10.153693800085833,10.153693800085833
Lara Croft and the Guardian of Light,82.0,72.20103483082313,9.798965169176867,9.798965169176867
Hostile Waters: Antaeus Rising,80.0,71.24151646787695,8.758483532123051,8.758483532123051
Mario & Luigi: Partners in Time,86.0,81.87335618669962,4.126643813300376,4.126643813300376
Blocks That Matter,72.0,71.6200437685224,0.3799562314776068,0.3799562314776068
NaissanceE,66.0,72.53917164673152,6.539171646731518,-6.539171646731518
Metroid Prime,97.0,76.8376357550569,20.162364244943106,20.162364244943106
Heat Signature,79.0,67.87362871031279,11.126371289687214,11.126371289687214
Her Majesty's SPIFFING,60.0,75.68928373049457,15.689283730494566,-15.689283730494566
Rogue Stormers,68.0,72.98313603351653,4.98313603351653,-4.98313603351653
FlatOut 4: Total Insanity,52.0,72.11162135775223,20.111621357752227,-20.111621357752227
Tidalis,75.0,75.29764870393863,0.2976487039386342,-0.2976487039386342
Star Wars: Battlefront,76.0,75.6203043903029,0.3796956096970945,0.3796956096970945
Wargame: European Escalation,81.0,77.83519152907849,3.164808470921514,3.164808470921514
Overcooked! 2,82.0,71.34984476434312,10.650155235656882,10.650155235656882
Gunpoint,83.0,73.98675952862408,9.013240471375923,9.013240471375923
Sacred,74.0,72.76940244608731,1.2305975539126877,1.2305975539126877
Fallout 4: Wasteland Workshop,53.0,74.44187152782982,21.441871527829818,-21.441871527829818
Phoenix Wright: Ace Attorney - Dual Destinies,83.0,82.53354517048798,0.466454829512017,0.466454829512017
Two Worlds II,76.0,79.53399501152418,3.5339950115241834,-3.5339950115241834
Forza Horizon 3,88.0,72.24467353331863,15.755326466681367,15.755326466681367
Disciples II: Rise of the Elves,80.0,75.60338949720251,4.396610502797486,4.396610502797486
The Crew,71.0,79.12121984075281,8.121219840752815,-8.121219840752815
Patrician III,75.0,69.6350235053225,5.3649764946775065,5.3649764946775065
Resident Evil 3,80.0,74.13564578719243,5.864354212807569,5.864354212807569
Uncharted 4: A Thief’s End,93.0,80.0682881664173,12.931711833582696,12.931711833582696
Yesterday Origins,74.0,74.93770823906007,0.937708239060072,-0.937708239060072
Crowntakers,70.0,69.54679894926457,0.45320105073543004,0.45320105073543004
Dementium II HD,37.0,62.83312562758902,25.83312562758902,-25.83312562758902
Slime Rancher,81.0,70.84561952478651,10.154380475213486,10.154380475213486
The Red Strings Club,80.0,75.06058699596095,4.939413004039054,4.939413004039054
Valkyrie Profile,81.0,77.76373292349155,3.2362670765084545,3.2362670765084545
Stronghold HD,81.0,79.62925387197816,1.3707461280218354,1.3707461280218354
Medieval II: Total War,88.0,77.53635668374761,10.463643316252387,10.463643316252387
Nancy Drew: Legend of the Crystal Skull,79.0,71.56748014262607,7.432519857373933,7.432519857373933
F1 2010,84.0,72.61986617834167,11.380133821658333,11.380133821658333
Outer Wilds,84.0,68.50655155940291,15.493448440597092,15.493448440597092
Gray Matter,72.0,71.37556852033183,0.6244314796681749,0.6244314796681749
Nether: Resurrected,57.0,66.523362884263,9.523362884262994,-9.523362884262994
EyeToy: Play,80.0,78.66481065364077,1.335189346359229,1.335189346359229
Battlefleet Gothic: Armada,77.0,73.18201460027835,3.8179853997216497,3.8179853997216497
RIFT,84.0,73.61675399342465,10.383246006575348,10.383246006575348
Zenith,57.0,72.48042922102981,15.480429221029809,-15.480429221029809
Windforge,53.0,75.14454355496008,22.14454355496008,-22.14454355496008
JumpJet Rex,76.0,76.98451829623124,0.9845182962312435,-0.9845182962312435
The Witcher 3: Game of the Year,92.0,80.2664259548438,11.733574045156203,11.733574045156203
Jet Li: Rise to Honor,68.0,78.58141855552901,10.581418555529012,-10.581418555529012
Zombie Driver,60.0,74.87548367884943,14.875483678849434,-14.875483678849434
Wargame: Red Dragon,78.0,79.03595756971194,1.0359575697119396,-1.0359575697119396
Stick it to The Man!,83.0,74.66627661545357,8.333723384546431,8.333723384546431
Fallout 4,84.0,76.49284512052665,7.507154879473347,7.507154879473347
Black Mirror II,71.0,74.5311883085387,3.5311883085387024,-3.5311883085387024
Titan Quest: Immortal Throne,80.0,73.75382280448231,6.246177195517689,6.246177195517689
ROME: Total War,88.0,74.4559024927245,13.544097507275495,13.544097507275495
Rocksmith,78.0,72.83179201945651,5.168207980543485,5.168207980543485
Takedown: Red Sabre,34.0,68.31542759129789,34.31542759129789,-34.31542759129789
Age of Empires II HD,68.0,79.8433814770546,11.843381477054606,-11.843381477054606
Drakensang,75.0,79.08059670190084,4.080596701900845,-4.080596701900845
LEGO Jurassic World,72.0,75.69525496858473,3.6952549685847345,-3.6952549685847345
World of Warcraft: Cataclysm,90.0,78.50966264080364,11.49033735919636,11.49033735919636
F1 2014,61.0,74.11168560445344,13.111685604453442,-13.111685604453442
Avernum: Escape From the Pit,76.0,79.98247815463975,3.9824781546397503,-3.9824781546397503
Baldur's Gate II: Shadows of Amn,95.0,78.57943097127213,16.42056902872787,16.42056902872787
Hunt: Showdown,79.0,74.35727523813124,4.642724761868763,4.642724761868763
FlatOut 2,76.0,78.62125626414404,2.621256264144037,-2.621256264144037
Bad Day L.A.,28.0,71.79214272081428,43.79214272081428,-43.79214272081428
Total War: Shogun 2 - Fall of the Samurai,86.0,77.19340178742293,8.806598212577072,8.806598212577072
Platformines,67.0,70.2668887955086,3.2668887955086063,-3.2668887955086063
Shaun White Snowboarding,61.0,76.84570843801956,15.845708438019557,-15.845708438019557
STAR WARS Knights of the Old Republic II - The Sith Lords,85.0,84.75423921583413,0.2457607841658671,0.2457607841658671
Fallout 4 VR,78.0,73.48851836162318,4.5114816383768215,4.5114816383768215
Redshirt,62.0,70.83804477073906,8.83804477073906,-8.83804477073906
Forts,74.0,75.41178371423078,1.4117837142307792,-1.4117837142307792
FINAL FANTASY XV: EPISODE GLADIOLUS,59.0,72.45512813678653,13.455128136786527,-13.455128136786527
Star Conflict,75.0,76.04870170350212,1.0487017035021182,-1.0487017035021182
Sekiro: Shadows Die Twice,90.0,80.13339760207107,9.86660239792893,9.86660239792893
War for the Overworld,65.0,72.07383878221701,7.07383878221701,-7.07383878221701
Blade Symphony,72.0,70.40570690186317,1.5942930981368306,1.5942930981368306
Kingdom: Classic,74.0,76.13280922684675,2.132809226846746,-2.132809226846746
Kid Icarus: Uprising,83.0,77.62395528110864,5.3760447188913645,5.3760447188913645
Minimum,69.0,74.57841882545624,5.5784188254562395,-5.5784188254562395
Crazy Machines 2,72.0,70.54983842453917,1.4501615754608252,1.4501615754608252
Teslagrad,77.0,78.17929693146414,1.1792969314641368,-1.1792969314641368
Conflict: Desert Storm 2 - Back to Baghdad,69.0,76.75270137505645,7.752701375056446,-7.752701375056446
Call of Duty 2,86.0,79.27834416263583,6.7216558373641675,6.7216558373641675
The Legend of Zelda: Ocarina of Time,99.0,76.72287755095942,22.277122449040576,22.277122449040576
Sunless Skies,87.0,78.60358101908626,8.396418980913737,8.396418980913737
Cat Quest,77.0,70.50125709146899,6.498742908531014,6.498742908531014
Murdered: Soul Suspect,59.0,70.05967237080816,11.059672370808158,-11.059672370808158
Ys SEVEN,80.0,68.75570769428143,11.244292305718574,11.244292305718574
Secrets of Rætikon,58.0,77.75896853354976,19.758968533549762,-19.758968533549762
Sherlock Holmes: The Silver Earring,68.0,71.56748014262607,3.567480142626067,-3.567480142626067
Frozen Synapse Prime,83.0,69.50404915661255,13.495950843387448,13.495950843387448
Alien: Isolation,81.0,77.82864999410343,3.1713500058965707,3.1713500058965707
The Golf Club 2,72.0,72.8521281625166,0.8521281625166068,-0.8521281625166068
They Are Billions,74.0,73.40256833623317,0.5974316637668267,0.5974316637668267
Mario Tennis Aces,75.0,81.96408639311427,6.964086393114272,-6.964086393114272
Thronebreaker: The Witcher Tales,84.0,77.97505379368124,6.024946206318759,6.024946206318759
Cave Story+,83.0,87.6599596900956,4.659959690095604,-4.659959690095604
Bionic Commando,69.0,73.69343149108752,4.693431491087523,-4.693431491087523
Shin Megami Tensei: Strange Journey,80.0,82.97968675649244,2.979686756492441,-2.979686756492441
Company of Heroes: Opposing Fronts,87.0,73.36898519676434,13.631014803235658,13.631014803235658
MISSING: An Interactive Thriller - Episode One,63.0,69.74082320079636,6.740823200796356,-6.740823200796356
Jagged Alliance - Back in Action,62.0,73.13015233469139,11.130152334691388,-11.130152334691388
Sudden Strike 4,77.0,75.18572638887129,1.814273611128712,1.814273611128712
Wolfenstein 2: The New Colossus,86.0,78.53557729791103,7.464422702088967,7.464422702088967
Unreal 2: The Awakening,75.0,72.46738536607353,2.532614633926471,2.532614633926471
For Honor,76.0,75.84617396158998,0.15382603841001696,0.15382603841001696
Citizens of Earth,66.0,77.38070949374779,11.380709493747787,-11.380709493747787
Ninja Gaiden (2004),91.0,74.83950586600744,16.160494133992557,16.160494133992557
Five Nights at Freddy's 3,68.0,73.55836571882645,5.558365718826451,-5.558365718826451
There Came an Echo,58.0,70.10144229014026,12.101442290140255,-12.101442290140255
No More Heroes,83.0,79.60599277896947,3.3940072210305345,3.3940072210305345
FIFA 20,68.0,80.33758573343434,12.337585733434338,-12.337585733434338
Dragon Ball Z: Budokai Tenkaichi,72.0,76.63348334413496,4.633483344134959,-4.633483344134959
Dead Rising 2: Off the Record,66.0,66.53964511958567,0.5396451195856713,-0.5396451195856713
A Golden Wake,68.0,68.06648559370598,0.06648559370597695,-0.06648559370597695
UFO: Afterlight,71.0,74.86332582023155,3.8633258202315517,-3.8633258202315517
The Messenger (2018),84.0,75.76616591149221,8.233834088507791,8.233834088507791
King Arthur II: The Role-Playing Wargame,66.0,73.02263724149428,7.02263724149428,-7.02263724149428
Small Radios Big Televisions,67.0,72.26330906812608,5.263309068126077,-5.263309068126077
Punch Club,73.0,86.46683228999149,13.466832289991487,-13.466832289991487
RoboBlitz,80.0,67.5483511419333,12.451648858066704,12.451648858066704
The Outer Worlds,80.0,78.87729824351052,1.1227017564894766,1.1227017564894766
Minecraft,83.0,75.89356391969787,7.106436080302132,7.106436080302132
Jet Set Radio,94.0,80.94014570840162,13.059854291598384,13.059854291598384
They Bleed Pixels,74.0,73.1191980674867,0.8808019325132932,0.8808019325132932
MotoGP 14,76.0,73.509885746832,2.4901142531680023,2.4901142531680023
Closure,78.0,68.6949735744995,9.3050264255005,9.3050264255005
Etherlords II,78.0,74.41075409183846,3.589245908161544,3.589245908161544
Full Spectrum Warrior: Ten Hammers,70.0,70.21763044150845,0.21763044150844735,-0.21763044150844735
BattleBlock Theater,85.0,73.82078351554989,11.179216484450109,11.179216484450109
Foul Play,69.0,70.2832303399054,1.2832303399054013,-1.2832303399054013
Batman: The Enemy Within,68.0,79.3449197411439,11.344919741143897,-11.344919741143897
SHIFT 2 UNLEASHED,84.0,74.54765325082188,9.452346749178119,9.452346749178119
LEGO The Lord of the Rings,80.0,74.21580746548725,5.784192534512755,5.784192534512755
1001 Spikes,80.0,79.35169761660998,0.6483023833900177,0.6483023833900177
Braid,90.0,81.2887226513622,8.711277348637793,8.711277348637793
The Elder Scrolls Online,71.0,77.74824629065346,6.748246290653455,-6.748246290653455
Sid Meier's Starships,64.0,72.7360934984653,8.736093498465294,-8.736093498465294
Sid Meier's Civilization V,90.0,79.27014089349822,10.729859106501777,10.729859106501777
Slender: The Arrival,65.0,72.93095361946166,7.930953619461661,-7.930953619461661
Thomas Was Alone,77.0,83.10122645546551,6.101226455465508,-6.101226455465508
Dragon Age: Origins Awakening,82.0,82.16546647073804,0.1654664707380391,-0.1654664707380391
MDK 2,83.0,75.69670197042382,7.303298029576183,7.303298029576183
Rollers of the Realm,68.0,64.86829894907007,3.1317010509299337,3.1317010509299337
Persona 4 Arena,84.0,80.84524976661497,3.1547502333850304,3.1547502333850304
Impossible Creatures,72.0,76.62503350625022,4.625033506250219,-4.625033506250219
Splatoon 2: Octo Expansion,82.0,81.03548318122208,0.9645168187779234,0.9645168187779234
Halo: Combat Evolved Anniversary,80.0,74.92149968123742,5.078500318762579,5.078500318762579
Contagion,62.0,68.07979971009216,6.079799710092161,-6.079799710092161
Deus Ex 2: Invisible War,80.0,76.21391788560649,3.7860821143935084,3.7860821143935084
Ghostbusters: The Video Game Remastered,68.0,75.74407554379769,7.744075543797692,-7.744075543797692
Darwinia,84.0,73.7977475860253,10.202252413974705,10.202252413974705
NecroVision,63.0,69.9825506060323,6.982550606032305,-6.982550606032305
Hard West,73.0,73.91801049567536,0.918010495675361,-0.918010495675361
Portal 2,95.0,82.9935675361965,12.006432463803506,12.006432463803506
Mars: War Logs,59.0,73.83981576585768,14.83981576585768,-14.83981576585768
Grand Theft Auto: Liberty City Stories,78.0,75.1644152691414,2.8355847308585993,2.8355847308585993
Endless Space 2,82.0,76.13656755567227,5.863432444327728,5.863432444327728
Bejeweled 2,74.0,80.60908691734136,6.609086917341358,-6.609086917341358
Hand of Fate,78.0,73.80271764824867,4.197282351751326,4.197282351751326
Override: Mech City Brawl,64.0,70.62533041811727,6.625330418117272,-6.625330418117272
Aurion: Legacy of the Kori-Odan,69.0,68.7367148244904,0.2632851755095942,0.2632851755095942
Doki Doki Literature Club!,78.0,70.19615963898792,7.803840361012078,7.803840361012078
Halo 2,84.0,72.65798433217822,11.342015667821784,11.342015667821784
Tearaway Unfolded,81.0,76.41042046270908,4.589579537290916,4.589579537290916
Ember,70.0,73.52567494368427,3.5256749436842654,-3.5256749436842654
The Marvellous Miss Take,69.0,66.57672619556155,2.423273804438452,2.423273804438452
James Bond 007: Nightfire (2002),59.0,74.16799639660087,15.16799639660087,-15.16799639660087
Pacific Storm,67.0,69.97785717907546,2.977857179075457,-2.977857179075457
Bloodline Champions,79.0,76.03491599920233,2.965084000797674,2.965084000797674
World of Warcraft: Battle for Azeroth,79.0,79.3647747807283,0.36477478072829683,-0.36477478072829683
0RBITALIS,73.0,70.33895146714029,2.6610485328597093,2.6610485328597093
inMomentum,59.0,74.93747785370955,15.937477853709552,-15.937477853709552
Brink,70.0,76.91729971218663,6.917299712186633,-6.917299712186633
Shadowgrounds Survivor,79.0,69.81254520488697,9.187454795113027,9.187454795113027
Limbo,88.0,79.72255855491186,8.277441445088144,8.277441445088144
Dishonored: Death of the Outsider,83.0,76.24611130329535,6.753888696704649,6.753888696704649
Worms Reloaded,79.0,80.89886231393635,1.8988623139363483,-1.8988623139363483
Age of Empires,83.0,74.0363815102132,8.963618489786796,8.963618489786796
Atlas Reactor,81.0,77.0100039499241,3.989996050075902,3.989996050075902
Return Of The Obra Dinn,88.0,73.8974892828518,14.102510717148206,14.102510717148206
Skies of Arcadia,93.0,80.62895883432498,12.371041165675024,12.371041165675024
Destiny 2: Curse of Osiris,59.0,84.59950390027734,25.59950390027734,-25.59950390027734
Ys Origin,76.0,72.76591210939034,3.2340878906096577,3.2340878906096577
GUN,76.0,77.91114528775077,1.9111452877507702,-1.9111452877507702
Desktop Dungeons,82.0,73.02269615410154,8.977303845898462,8.977303845898462
Slain: Back from Hell,74.0,75.86617469603382,1.8661746960338235,-1.8661746960338235
Konung 2,35.0,72.14437308008554,37.14437308008554,-37.14437308008554
Sid Meier's Pirates!,88.0,76.02953018291923,11.970469817080769,11.970469817080769
Assassin's Creed: Bloodlines,63.0,75.30927737521105,12.309277375211053,-12.309277375211053
Crimzon Clover: World Ignition,85.0,70.46245907844113,14.537540921558872,14.537540921558872
The Chronicles of Riddick: Assault on Dark Athena,81.0,74.07053672569043,6.929463274309569,6.929463274309569
God Mode,58.0,68.62284070832419,10.62284070832419,-10.62284070832419
Long Live The Queen,67.0,76.29087587573932,9.290875875739317,-9.290875875739317
Ground Control Anthology,86.0,72.80290464915828,13.197095350841721,13.197095350841721
The Fidelio Incident,69.0,72.62093364652956,3.620933646529565,-3.620933646529565
Rise of the Tomb Raider,86.0,77.06946751381386,8.930532486186138,8.930532486186138
Diluvion,66.0,68.3834224346823,2.383422434682302,-2.383422434682302
Deus Ex: Mankind Divided,83.0,75.95670061634821,7.043299383651785,7.043299383651785
Fly'N,80.0,69.1626506938557,10.837349306144304,10.837349306144304
Divinity: Original Sin,87.0,78.58128773490859,8.418712265091415,8.418712265091415
DiRT Rally,86.0,80.50877515226004,5.491224847739957,5.491224847739957
Sherlock Holmes versus Jack the Ripper,73.0,71.065134403891,1.934865596109006,1.934865596109006
CODE VEIN,72.0,73.6878797352268,1.687879735226801,-1.687879735226801
Lume,69.0,69.9233109436679,0.9233109436679001,-0.9233109436679001
Far Cry 3,88.0,76.75800388491047,11.241996115089535,11.241996115089535
Arx Fatalis,77.0,76.78009231333458,0.21990768666542237,0.21990768666542237
Bohemian Killing,55.0,76.0496534074036,21.049653407403596,-21.049653407403596
Anomaly Defenders,70.0,69.32211804675421,0.6778819532457874,0.6778819532457874
The Jackbox Party Pack 6,75.0,74.45406014407101,0.5459398559289923,0.5459398559289923
ZOMBI,65.0,65.87991448279345,0.8799144827934526,-0.8799144827934526
Fire Emblem Fates: Birthright,86.0,81.77068752892758,4.229312471072419,4.229312471072419
Battlezone,66.0,70.99056626849493,4.990566268494931,-4.990566268494931
Call of Duty: WWII,77.0,71.87558294741672,5.124417052583283,5.124417052583283
Red Orchestra 2: Heroes of Stalingrad with Rising Storm,76.0,77.05772115036247,1.0577211503624682,-1.0577211503624682
Shu,85.0,68.21931604642849,16.78068395357151,16.78068395357151
Poker Night 2,75.0,79.49761835628554,4.4976183562855425,-4.4976183562855425
Call of Duty: Modern Warfare 3,85.0,78.41214146882496,6.587858531175044,6.587858531175044
Tales of Vesperia: Definitive Edition,81.0,79.5662553305039,1.4337446694960931,1.4337446694960931
Back to the Future: The Game,74.0,76.09243476036929,2.0924347603692866,-2.0924347603692866
SUPERHOT VR,85.0,69.15317785554095,15.846822144459054,15.846822144459054
Tomb Raider: Definitive Edition,86.0,73.51966062967364,12.480339370326362,12.480339370326362
Police Stories,75.0,75.76917399765857,0.7691739976585694,-0.7691739976585694
Lara Croft and the Temple of Osiris,73.0,67.98427201780089,5.01572798219911,5.01572798219911
Test Drive Unlimited 2,72.0,79.30013413187751,7.300134131877513,-7.300134131877513
Resident Evil 7: Biohazard,85.0,77.27396306526472,7.726036934735276,7.726036934735276
Gemini: Heroes Reborn,54.0,70.5528116297477,16.552811629747694,-16.552811629747694
PixelJunk Monsters Ultimate,72.0,75.9403202030686,3.9403202030685947,-3.9403202030685947
League of Legends,78.0,76.39508045246635,1.6049195475336546,1.6049195475336546
Imperator: Rome,76.0,74.4007837219316,1.599216278068397,1.599216278068397
Clandestine,69.0,66.54196537983294,2.458034620167055,2.458034620167055
Total War: ROME II - Emperor Edition,76.0,82.32956871524962,6.329568715249621,-6.329568715249621
SWORD ART ONLINE: Fatal Bullet,66.0,72.8280094794986,6.828009479498604,-6.828009479498604
Rogue Galaxy,83.0,78.84622280753437,4.1537771924656255,4.1537771924656255
Audiosurf 2,76.0,78.73424575520067,2.734245755200675,-2.734245755200675
STAR WARS: The Force Unleashed II,59.0,72.23009686036204,13.230096860362039,-13.230096860362039
Insurgency: Sandstorm,78.0,76.39551071420311,1.6044892857968875,1.6044892857968875
Fire Emblem: Shadow Dragon,81.0,81.77068752892758,0.7706875289275814,-0.7706875289275814
Hearts of Iron 2 Complete,83.0,74.70593982391094,8.294060176089062,8.294060176089062
Clutch,51.0,70.16170564773614,19.16170564773614,-19.16170564773614
World War Z (2019),70.0,73.37439441668724,3.374394416687238,-3.374394416687238
Soldiers: Heroes of World War II,77.0,73.14633233802968,3.85366766197032,3.85366766197032
Arizona Sunshine,81.0,65.0621215583862,15.937878441613805,15.937878441613805
Puzzle Agent 2,63.0,74.88236947771762,11.882369477717617,-11.882369477717617
Assassin's Creed Unity,71.0,78.21184768266647,7.211847682666473,-7.211847682666473
FINAL FANTASY TYPE-0 HD,69.0,69.93708263566785,0.9370826356678492,-0.9370826356678492
F1 2018,84.0,74.98860371943239,9.01139628056761,9.01139628056761
Fallout 4 - Far Harbor,77.0,74.27509604209024,2.72490395790976,2.72490395790976
STEINS;GATE ELITE,86.0,78.87073116754325,7.129268832456745,7.129268832456745
Helldorado,65.0,72.07639939265528,7.076399392655276,-7.076399392655276
GoldenEye 007 (1997),96.0,81.50405317297079,14.495946827029215,14.495946827029215
Journey,92.0,78.77034819311055,13.22965180688945,13.22965180688945
POSTAL 2,59.0,70.26080425045978,11.260804250459785,-11.260804250459785
Grand Theft Auto IV: The Ballad of Gay Tony,88.0,72.53937806940979,15.460621930590207,15.460621930590207
King's Bounty: Armored Princess,82.0,75.2231258667414,6.776874133258602,6.776874133258602
Tenchu Z,56.0,73.70902027088783,17.709020270887834,-17.709020270887834
Neverwinter,74.0,76.59303845530022,2.593038455300217,-2.593038455300217
Offspring Fling!,79.0,75.07692156219278,3.92307843780722,3.92307843780722
BloodRayne,65.0,68.60668680798649,3.6066868079864918,-3.6066868079864918
A Game of Dwarves,60.0,73.24624763082464,13.24624763082464,-13.24624763082464
White Night,68.0,70.37825869866677,2.3782586986667695,-2.3782586986667695
RAGE 2,71.0,80.91474251162654,9.914742511626542,-9.914742511626542
Devil May Cry 3: Dante's Awakening,78.0,77.9543558671599,0.04564413284009561,0.04564413284009561
Octopath Traveler,82.0,74.05145402141741,7.948545978582587,7.948545978582587
007 Legends,37.0,77.47680272705253,40.47680272705253,-40.47680272705253
Sacrifice,89.0,74.04146757777536,14.958532422224636,14.958532422224636
Life is Feudal: Your Own,63.0,67.66195815307154,4.661958153071538,-4.661958153071538
Gears of War,90.0,73.00141202104962,16.998587978950383,16.998587978950383
Elemental: Fallen Enchantress,78.0,71.19233951772253,6.80766048227747,6.80766048227747
Vampire: The Masquerade - Redemption,74.0,72.98361989376218,1.0163801062378184,1.0163801062378184
Bulletstorm,83.0,75.05142609785266,7.948573902147345,7.948573902147345
Kairo,76.0,73.36701287973018,2.632987120269817,2.632987120269817
Cold Fear,66.0,68.54828719219351,2.548287192193513,-2.548287192193513
King's Bounty: Warriors of the North,74.0,72.02222965553004,1.9777703444699597,1.9777703444699597
Lords of the Realm II,77.0,72.26064325762991,4.7393567423700915,4.7393567423700915
Metal Gear Solid 3: Snake Eater,84.0,79.13887528207228,4.861124717927723,4.861124717927723
Kirby: Canvas Curse,86.0,82.40354831068096,3.5964516893190392,3.5964516893190392
Crazy Machines 3,71.0,69.94229282829207,1.057707171707932,1.057707171707932
Shantae: Half-Genie Hero,76.0,73.80382757574996,2.1961724242500367,2.1961724242500367
Resident Evil Code: Veronica,72.0,75.79755936352072,3.797559363520719,-3.797559363520719
LEGO The Hobbit,70.0,76.01969035475057,6.019690354750566,-6.019690354750566
Monster Prom,73.0,68.4720577774287,4.527942222571298,4.527942222571298
ARMS,77.0,82.52256073857592,5.522560738575919,-5.522560738575919
Act of War: Direct Action,82.0,71.32661942732716,10.67338057267284,10.67338057267284
Letter Quest: Grimm's Journey,73.0,71.45007097931693,1.5499290206830665,1.5499290206830665
Made Man,45.0,72.73483630991312,27.73483630991312,-27.73483630991312
Budget Cuts,76.0,67.48979562933107,8.51020437066893,8.51020437066893
Verdun,70.0,72.8109819176007,2.8109819176006994,-2.8109819176006994
Perception,56.0,76.18463336237555,20.18463336237555,-20.18463336237555
Evoland 2,74.0,78.78628332795984,4.786283327959836,-4.786283327959836
Mantis Burn Racing,71.0,72.49739163243679,1.4973916324367877,-1.4973916324367877
Gravity Rush 2,80.0,76.12231312430208,3.8776868756979184,3.8776868756979184
Forza Horizon 4 LEGO Speed Champions,77.0,74.87132815229414,2.12867184770586,2.12867184770586
Astebreed,86.0,74.3669928463809,11.633007153619104,11.633007153619104
Valdis Story: Abyssal City,83.0,79.26640076781976,3.7335992321802394,3.7335992321802394
Left 4 Dead 2,89.0,72.1667079752381,16.833292024761903,16.833292024761903
Ice Age 3 Dawn of the Dinosaurs,59.0,74.43721269322846,15.43721269322846,-15.43721269322846
SOMA,84.0,73.98722639526397,10.012773604736026,10.012773604736026
Danger Zone,64.0,71.25783487467746,7.257834874677457,-7.257834874677457
Lovely Planet,61.0,73.80913514351906,12.809135143519057,-12.809135143519057
